COUNTER,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GYROX,GYROY,TIMESTAMP,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL,USER,CLASS
49.0,4731.79487179,4567.17948718,4616.92307692,4337.94871795,4595.38461538,4035.8974359,4575.8974359,4709.23076923,4596.41025641,4744.1025641,4591.28205128,4541.53846154,4358.97435897,4319.48717949,1695.0,1661.0,94.289,0.0,0.0,0.0,0.0,mike,3
50.0,4731.28205128,4565.64102564,4616.92307692,4337.94871795,4576.92307692,4032.30769231,4568.71794872,4712.82051282,4596.92307692,4743.07692308,4589.23076923,4540.0,4355.8974359,4320.0,1693.0,1662.0,94.296,0.0,0.0,0.0,0.0,mike,3
51.0,4735.38461538,4566.15384615,4623.58974359,4337.43589744,4583.58974359,4036.41025641,4571.79487179,4722.05128205,4603.07692308,4750.25641026,4600.51282051,4550.76923077,4369.23076923,4331.79487179,1694.0,1661.0,94.304,0.0,0.0,0.0,0.0,mike,3
52.0,4736.41025641,4569.23076923,4626.66666667,4337.43589744,4589.23076923,4036.92307692,4580.0,4725.64102564,4603.07692308,4753.33333333,4604.1025641,4555.38461538,4376.92307692,4337.94871795,1693.0,1661.0,94.312,0.0,0.0,0.0,0.0,mike,3
53.0,4735.38461538,4568.20512821,4626.66666667,4340.0,4583.07692308,4035.8974359,4585.64102564,4725.64102564,4602.05128205,4752.30769231,4600.0,4552.82051282,4371.79487179,4331.79487179,1694.0,1662.0,94.32,0.0,0.0,0.0,0.0,mike,3
54.0,4736.41025641,4562.05128205,4626.15384615,4339.48717949,4581.53846154,4036.41025641,4584.1025641,4722.05128205,4602.56410256,4751.79487179,4600.51282051,4549.23076923,4367.17948718,4326.66666667,1694.0,1661.0,94.328,0.0,0.0,0.0,0.0,mike,3
55.0,4736.41025641,4561.53846154,4625.12820513,4335.8974359,4583.58974359,4034.87179487,4583.07692308,4717.43589744,4601.02564103,4751.79487179,4602.05128205,4548.71794872,4370.76923077,4330.25641026,1692.0,1662.0,94.336,0.0,0.0,0.0,0.0,mike,3
56.0,4736.41025641,4569.23076923,4628.20512821,4340.51282051,4583.58974359,4035.8974359,4584.1025641,4717.94871795,4598.97435897,4754.35897436,4601.02564103,4552.30769231,4376.41025641,4334.35897436,1694.0,1661.0,94.343,0.0,0.0,0.0,0.0,mike,3
57.0,4738.97435897,4570.25641026,4630.76923077,4345.12820513,4580.0,4035.8974359,4578.97435897,4717.43589744,4599.48717949,4752.30769231,4598.97435897,4553.84615385,4372.30769231,4335.38461538,1692.0,1661.0,94.351,0.0,0.0,0.0,0.0,mike,3
58.0,4732.30769231,4559.48717949,4621.02564103,4337.43589744,4576.41025641,4030.25641026,4570.25641026,4706.66666667,4590.25641026,4737.94871795,4590.76923077,4540.0,4355.38461538,4325.12820513,1694.0,1662.0,94.359,0.0,0.0,0.0,0.0,mike,3
59.0,4714.35897436,4544.1025641,4604.61538462,4327.17948718,4569.23076923,4022.05128205,4564.61538462,4693.33333333,4572.30769231,4722.05128205,4575.38461538,4522.56410256,4338.46153846,4305.12820513,1692.0,1661.0,94.367,0.0,0.0,0.0,0.0,mike,3
60.0,4709.23076923,4535.8974359,4598.97435897,4327.69230769,4556.92307692,4020.51282051,4561.53846154,4695.38461538,4569.74358974,4719.48717949,4570.76923077,4517.43589744,4336.41025641,4298.46153846,1693.0,1661.0,94.375,0.0,0.0,0.0,0.0,mike,3
61.0,4717.94871795,4542.56410256,4605.12820513,4331.28205128,4555.8974359,4024.61538462,4566.15384615,4704.1025641,4581.02564103,4728.71794872,4580.0,4526.66666667,4344.1025641,4309.23076923,1692.0,1661.0,94.382,0.0,0.0,0.0,0.0,mike,3
62.0,4718.97435897,4550.76923077,4611.28205128,4330.76923077,4571.28205128,4027.17948718,4569.74358974,4705.64102564,4586.66666667,4741.53846154,4588.71794872,4536.41025641,4351.28205128,4317.43589744,1693.0,1661.0,94.39,0.0,0.0,0.0,0.0,mike,3
63.0,4722.56410256,4552.82051282,4615.38461538,4334.35897436,4573.33333333,4030.25641026,4567.69230769,4704.61538462,4588.71794872,4748.71794872,4591.28205128,4539.48717949,4358.97435897,4321.02564103,1693.0,1661.0,94.398,0.0,0.0,0.0,0.0,mike,3
64.0,4731.28205128,4554.35897436,4617.43589744,4337.43589744,4564.61538462,4030.25641026,4567.69230769,4707.69230769,4594.35897436,4750.25641026,4594.87179487,4539.48717949,4366.66666667,4326.66666667,1693.0,1662.0,94.406,0.0,0.0,0.0,0.0,mike,3
65.0,4728.20512821,4555.38461538,4615.38461538,4335.38461538,4575.38461538,4026.15384615,4568.71794872,4710.76923077,4598.46153846,4751.28205128,4597.94871795,4540.51282051,4368.20512821,4327.69230769,1693.0,1659.0,94.414,0.0,0.0,0.0,0.0,mike,3
66.0,4723.07692308,4555.8974359,4612.30769231,4333.84615385,4584.1025641,4024.61538462,4566.15384615,4714.87179487,4599.48717949,4751.28205128,4596.92307692,4540.51282051,4366.15384615,4325.12820513,1693.0,1662.0,94.422,0.0,0.0,0.0,0.0,mike,3
67.0,4726.66666667,4557.43589744,4613.33333333,4336.92307692,4568.71794872,4027.17948718,4568.20512821,4718.46153846,4600.0,4751.79487179,4598.46153846,4539.48717949,4369.23076923,4324.61538462,1694.0,1661.0,94.429,0.0,0.0,0.0,0.0,mike,3
68.0,4727.69230769,4557.43589744,4614.87179487,4338.97435897,4564.61538462,4030.76923077,4572.82051282,4717.43589744,4598.97435897,4753.84615385,4601.02564103,4538.97435897,4373.84615385,4324.61538462,1693.0,1659.0,94.437,0.0,0.0,0.0,0.0,mike,3
69.0,4727.69230769,4558.46153846,4613.84615385,4336.92307692,4583.58974359,4031.79487179,4572.30769231,4716.92307692,4600.51282051,4752.82051282,4600.0,4542.05128205,4374.35897436,4327.17948718,1694.0,1659.0,94.445,0.0,0.0,0.0,0.0,mike,3
70.0,4733.33333333,4566.15384615,4618.46153846,4338.97435897,4579.48717949,4029.23076923,4570.76923077,4716.92307692,4601.53846154,4749.74358974,4600.0,4548.20512821,4373.84615385,4334.35897436,1693.0,1659.0,94.453,0.0,0.0,0.0,0.0,mike,3
71.0,4736.41025641,4570.25641026,4624.1025641,4342.56410256,4566.66666667,4027.17948718,4568.71794872,4713.33333333,4599.48717949,4754.35897436,4601.53846154,4550.76923077,4373.84615385,4335.8974359,1694.0,1661.0,94.461,0.0,0.0,0.0,0.0,mike,3
72.0,4735.38461538,4567.69230769,4622.56410256,4344.1025641,4580.51282051,4028.20512821,4567.17948718,4708.71794872,4598.97435897,4758.46153846,4602.56410256,4548.20512821,4374.35897436,4332.82051282,1694.0,1661.0,94.468,0.0,0.0,0.0,0.0,mike,3
73.0,4736.41025641,4568.71794872,4622.05128205,4345.12820513,4583.58974359,4029.23076923,4569.74358974,4710.76923077,4599.48717949,4754.35897436,4600.51282051,4549.23076923,4373.33333333,4333.84615385,1693.0,1663.0,94.476,0.0,0.0,0.0,0.0,mike,3
74.0,4737.43589744,4571.28205128,4626.15384615,4344.61538462,4572.82051282,4030.25641026,4571.28205128,4716.92307692,4597.43589744,4751.79487179,4601.02564103,4552.82051282,4373.84615385,4335.8974359,1693.0,1662.0,94.484,0.0,0.0,0.0,0.0,mike,3
75.0,4736.41025641,4568.71794872,4627.69230769,4345.64102564,4575.38461538,4034.35897436,4570.76923077,4720.0,4599.48717949,4753.33333333,4603.07692308,4554.87179487,4374.87179487,4335.38461538,1692.0,1663.0,94.492,0.0,0.0,0.0,0.0,mike,3
76.0,4737.43589744,4567.17948718,4623.58974359,4346.66666667,4577.94871795,4034.35897436,4568.71794872,4714.87179487,4602.05128205,4751.79487179,4599.48717949,4550.76923077,4372.82051282,4337.43589744,1693.0,1664.0,94.5,0.0,0.0,0.0,0.0,mike,3
77.0,4735.8974359,4567.69230769,4621.53846154,4342.05128205,4572.30769231,4025.64102564,4559.48717949,4704.61538462,4592.30769231,4747.69230769,4595.38461538,4545.12820513,4365.64102564,4335.38461538,1693.0,1667.0,94.508,0.0,0.0,0.0,0.0,mike,3
78.0,4732.82051282,4566.66666667,4624.61538462,4337.94871795,4563.07692308,4021.02564103,4556.41025641,4703.07692308,4587.69230769,4747.17948718,4597.43589744,4547.17948718,4362.56410256,4330.76923077,1692.0,1667.0,94.515,0.0,0.0,0.0,0.0,mike,3
79.0,4742.05128205,4569.23076923,4630.25641026,4342.56410256,4561.02564103,4025.64102564,4566.15384615,4714.87179487,4598.46153846,4749.74358974,4602.56410256,4554.35897436,4370.76923077,4336.92307692,1693.0,1667.0,94.523,0.0,0.0,0.0,0.0,mike,3
80.0,4750.25641026,4571.79487179,4634.87179487,4347.69230769,4576.41025641,4031.28205128,4572.30769231,4721.02564103,4604.61538462,4751.28205128,4603.07692308,4557.43589744,4375.8974359,4344.1025641,1693.0,1666.0,94.531,0.0,0.0,0.0,0.0,mike,3
81.0,4739.48717949,4569.74358974,4630.25641026,4344.61538462,4594.35897436,4034.87179487,4569.23076923,4716.92307692,4600.0,4750.76923077,4601.02564103,4553.84615385,4370.25641026,4336.92307692,1693.0,1665.0,94.539,0.0,0.0,0.0,0.0,mike,3
82.0,4728.71794872,4565.64102564,4621.02564103,4342.56410256,4583.58974359,4034.35897436,4568.20512821,4714.87179487,4598.46153846,4749.74358974,4598.97435897,4548.71794872,4363.58974359,4325.12820513,1694.0,1664.0,94.547,0.0,0.0,0.0,0.0,mike,3
83.0,4733.84615385,4565.64102564,4619.48717949,4343.07692308,4570.25641026,4031.79487179,4571.28205128,4718.46153846,4600.51282051,4748.71794872,4597.43589744,4546.66666667,4364.61538462,4326.15384615,1694.0,1664.0,94.555,0.0,0.0,0.0,0.0,mike,3
84.0,4738.97435897,4570.25641026,4627.69230769,4345.64102564,4577.94871795,4036.41025641,4575.8974359,4720.0,4600.0,4750.76923077,4598.97435897,4552.30769231,4370.76923077,4333.33333333,1694.0,1663.0,94.562,0.0,0.0,0.0,0.0,mike,3
85.0,4736.92307692,4572.30769231,4628.71794872,4348.71794872,4576.41025641,4036.41025641,4573.84615385,4713.33333333,4599.48717949,4752.30769231,4600.51282051,4552.82051282,4373.84615385,4334.87179487,1694.0,1664.0,94.57,0.0,0.0,0.0,0.0,mike,3
86.0,4740.0,4570.25641026,4625.12820513,4349.74358974,4574.35897436,4026.66666667,4569.23076923,4707.69230769,4598.97435897,4749.23076923,4599.48717949,4548.71794872,4374.87179487,4334.87179487,1696.0,1662.0,94.578,0.0,0.0,0.0,0.0,mike,3
87.0,4749.23076923,4575.38461538,4632.30769231,4351.79487179,4586.66666667,4029.74358974,4584.1025641,4717.43589744,4602.05128205,4755.8974359,4604.1025641,4561.02564103,4380.0,4341.53846154,1694.0,1663.0,94.586,0.0,0.0,0.0,0.0,mike,3
88.0,4753.33333333,4581.02564103,4635.8974359,4356.41025641,4586.66666667,4039.48717949,4600.51282051,4728.71794872,4604.61538462,4764.61538462,4611.28205128,4571.28205128,4387.17948718,4346.15384615,1695.0,1664.0,94.594,0.0,0.0,0.0,0.0,mike,3
89.0,4744.61538462,4574.35897436,4626.66666667,4355.38461538,4573.33333333,4036.92307692,4594.87179487,4723.58974359,4603.07692308,4756.92307692,4607.17948718,4559.48717949,4383.07692308,4340.0,1695.0,1663.0,94.601,0.0,0.0,0.0,0.0,mike,3
90.0,4738.97435897,4567.69230769,4622.56410256,4352.82051282,4582.05128205,4033.33333333,4590.76923077,4714.35897436,4598.97435897,4747.17948718,4598.97435897,4549.23076923,4375.8974359,4330.76923077,1696.0,1663.0,94.609,0.0,0.0,0.0,0.0,mike,3
91.0,4738.97435897,4569.23076923,4624.61538462,4353.33333333,4590.25641026,4036.41025641,4595.38461538,4716.41025641,4592.82051282,4748.20512821,4597.94871795,4551.79487179,4373.33333333,4327.69230769,1695.0,1663.0,94.617,0.0,0.0,0.0,0.0,mike,3
92.0,4735.38461538,4568.71794872,4623.58974359,4352.82051282,4574.87179487,4035.8974359,4594.35897436,4718.97435897,4588.71794872,4747.69230769,4599.48717949,4549.23076923,4370.25641026,4327.69230769,1695.0,1664.0,94.625,0.0,0.0,0.0,0.0,mike,3
93.0,4737.94871795,4568.71794872,4622.56410256,4354.87179487,4576.41025641,4033.84615385,4590.76923077,4712.82051282,4591.28205128,4747.17948718,4600.51282051,4547.17948718,4372.30769231,4325.12820513,1695.0,1664.0,94.633,0.0,0.0,0.0,0.0,mike,3
94.0,4747.17948718,4571.79487179,4627.69230769,4357.94871795,4588.71794872,4036.41025641,4590.25641026,4709.74358974,4595.8974359,4753.33333333,4602.05128205,4553.33333333,4379.48717949,4325.64102564,1694.0,1666.0,94.641,0.0,0.0,0.0,0.0,mike,3
95.0,4750.25641026,4576.92307692,4630.76923077,4357.43589744,4587.69230769,4036.92307692,4589.23076923,4715.8974359,4599.48717949,4751.79487179,4601.53846154,4555.38461538,4382.56410256,4334.35897436,1695.0,1664.0,94.648,0.0,0.0,0.0,0.0,mike,3
96.0,4747.69230769,4583.07692308,4630.76923077,4357.94871795,4576.92307692,4030.25641026,4588.71794872,4720.51282051,4600.0,4752.30769231,4603.07692308,4555.8974359,4383.58974359,4342.56410256,1694.0,1665.0,94.656,0.0,0.0,0.0,0.0,mike,3
97.0,4749.23076923,4581.02564103,4631.79487179,4361.53846154,4571.28205128,4028.20512821,4588.20512821,4720.51282051,4600.51282051,4763.07692308,4605.64102564,4557.43589744,4385.64102564,4343.58974359,1694.0,1664.0,94.664,0.0,0.0,0.0,0.0,mike,3
98.0,4750.76923077,4572.30769231,4628.20512821,4360.51282051,4580.51282051,4033.33333333,4584.1025641,4717.43589744,4600.51282051,4760.0,4602.56410256,4556.41025641,4384.61538462,4338.97435897,1693.0,1665.0,94.672,0.0,0.0,0.0,0.0,mike,3
99.0,4745.64102564,4568.71794872,4621.53846154,4357.43589744,4588.71794872,4030.25641026,4585.64102564,4710.76923077,4595.8974359,4749.23076923,4599.48717949,4550.25641026,4379.48717949,4332.30769231,1694.0,1665.0,94.68,0.0,0.0,0.0,0.0,mike,3
100.0,4738.46153846,4569.23076923,4617.43589744,4356.41025641,4577.94871795,4020.51282051,4583.58974359,4705.64102564,4588.71794872,4748.20512821,4599.48717949,4540.51282051,4375.38461538,4327.17948718,1692.0,1663.0,94.687,0.0,0.0,0.0,0.0,mike,3
101.0,4732.30769231,4566.66666667,4615.8974359,4355.8974359,4557.94871795,4018.46153846,4573.84615385,4707.17948718,4585.64102564,4749.74358974,4598.46153846,4535.38461538,4371.28205128,4324.1025641,1692.0,1664.0,94.695,0.0,0.0,0.0,0.0,mike,3
102.0,4731.79487179,4566.15384615,4614.35897436,4352.82051282,4560.0,4021.53846154,4574.35897436,4712.82051282,4591.28205128,4746.66666667,4597.43589744,4538.46153846,4371.28205128,4325.12820513,1693.0,1662.0,94.703,0.0,0.0,0.0,0.0,mike,3
103.0,4734.87179487,4570.25641026,4615.38461538,4355.8974359,4577.43589744,4027.17948718,4581.02564103,4716.41025641,4597.43589744,4749.74358974,4599.48717949,4541.02564103,4378.97435897,4330.76923077,1693.0,1662.0,94.711,0.0,0.0,0.0,0.0,mike,3
104.0,4736.92307692,4573.33333333,4619.48717949,4359.48717949,4583.58974359,4031.28205128,4576.41025641,4708.71794872,4593.33333333,4752.82051282,4601.02564103,4540.51282051,4381.02564103,4331.79487179,1694.0,1662.0,94.719,0.0,0.0,0.0,0.0,mike,3
105.0,4734.35897436,4571.79487179,4617.94871795,4358.97435897,4570.25641026,4023.07692308,4565.64102564,4694.87179487,4584.1025641,4749.74358974,4598.46153846,4538.46153846,4373.33333333,4325.12820513,1693.0,1662.0,94.727,0.0,0.0,0.0,0.0,mike,3
106.0,4734.87179487,4568.20512821,4614.87179487,4355.38461538,4563.58974359,4017.43589744,4565.12820513,4692.82051282,4583.58974359,4748.71794872,4597.94871795,4537.43589744,4371.79487179,4321.02564103,1694.0,1661.0,94.734,0.0,0.0,0.0,0.0,mike,3
107.0,4742.56410256,4574.35897436,4620.51282051,4356.41025641,4573.84615385,4025.64102564,4571.79487179,4702.05128205,4591.79487179,4750.76923077,4601.02564103,4538.97435897,4381.02564103,4328.20512821,1693.0,1661.0,94.742,0.0,0.0,0.0,0.0,mike,3
108.0,4745.12820513,4580.0,4626.66666667,4361.53846154,4576.92307692,4030.25641026,4578.46153846,4710.25641026,4594.87179487,4752.82051282,4602.05128205,4542.05128205,4384.1025641,4335.8974359,1695.0,1660.0,94.75,0.0,0.0,0.0,0.0,mike,3
109.0,4742.05128205,4575.38461538,4623.58974359,4362.05128205,4581.02564103,4027.69230769,4581.53846154,4716.92307692,4595.38461538,4753.33333333,4600.51282051,4541.53846154,4380.0,4331.28205128,1694.0,1660.0,94.758,0.0,0.0,0.0,0.0,mike,3
110.0,4740.0,4572.30769231,4620.0,4360.0,4587.17948718,4027.17948718,4580.51282051,4718.97435897,4597.94871795,4751.28205128,4600.0,4538.46153846,4379.48717949,4325.64102564,1695.0,1661.0,94.766,0.0,0.0,0.0,0.0,mike,3
111.0,4735.38461538,4574.35897436,4620.51282051,4360.51282051,4575.38461538,4029.74358974,4582.05128205,4718.46153846,4598.97435897,4752.82051282,4600.51282051,4540.0,4380.51282051,4330.76923077,1695.0,1660.0,94.773,0.0,0.0,0.0,0.0,mike,3
112.0,4734.35897436,4573.84615385,4622.05128205,4361.02564103,4571.79487179,4032.30769231,4586.15384615,4723.58974359,4602.05128205,4760.0,4602.05128205,4549.74358974,4382.56410256,4336.92307692,1695.0,1662.0,94.781,0.0,0.0,0.0,0.0,mike,3
113.0,4745.12820513,4575.38461538,4624.1025641,4360.51282051,4586.66666667,4032.82051282,4584.1025641,4725.12820513,4604.1025641,4765.12820513,4602.56410256,4555.38461538,4384.1025641,4335.38461538,1695.0,1661.0,94.789,0.0,0.0,0.0,0.0,mike,3
114.0,4751.28205128,4581.53846154,4627.69230769,4361.53846154,4579.48717949,4028.71794872,4574.87179487,4714.87179487,4597.94871795,4761.02564103,4601.02564103,4551.79487179,4381.02564103,4336.92307692,1694.0,1662.0,94.797,0.0,0.0,0.0,0.0,mike,3
115.0,4749.23076923,4583.58974359,4631.79487179,4362.05128205,4564.1025641,4027.69230769,4570.25641026,4709.23076923,4592.82051282,4758.46153846,4601.53846154,4549.23076923,4382.56410256,4341.53846154,1695.0,1662.0,94.805,0.0,0.0,0.0,0.0,mike,3
116.0,4752.30769231,4586.15384615,4634.35897436,4361.53846154,4575.38461538,4030.76923077,4572.30769231,4716.92307692,4600.0,4764.61538462,4606.15384615,4554.35897436,4389.74358974,4343.58974359,1694.0,1662.0,94.813,0.0,0.0,0.0,0.0,mike,3
117.0,4753.84615385,4586.15384615,4633.33333333,4361.53846154,4583.07692308,4029.74358974,4573.84615385,4721.02564103,4603.58974359,4766.15384615,4606.15384615,4555.8974359,4387.69230769,4342.56410256,1695.0,1662.0,94.82,0.0,0.0,0.0,0.0,mike,3
118.0,4747.69230769,4577.94871795,4625.12820513,4360.51282051,4576.41025641,4026.15384615,4571.79487179,4711.28205128,4591.79487179,4756.41025641,4599.48717949,4547.69230769,4380.0,4338.97435897,1694.0,1663.0,94.828,0.0,0.0,0.0,0.0,mike,3
119.0,4738.97435897,4572.30769231,4617.43589744,4358.46153846,4583.58974359,4028.20512821,4571.28205128,4701.53846154,4583.58974359,4752.30769231,4597.43589744,4538.97435897,4378.97435897,4334.87179487,1695.0,1663.0,94.836,0.0,0.0,0.0,0.0,mike,3
120.0,4737.43589744,4570.76923077,4615.8974359,4358.97435897,4582.05128205,4030.25641026,4573.84615385,4703.58974359,4587.69230769,4758.97435897,4601.02564103,4537.94871795,4381.53846154,4333.84615385,1693.0,1662.0,94.844,0.0,0.0,0.0,0.0,mike,3
121.0,4744.1025641,4575.8974359,4626.66666667,4360.51282051,4568.71794872,4027.17948718,4577.43589744,4711.28205128,4597.43589744,4763.58974359,4600.0,4546.66666667,4383.58974359,4336.92307692,1694.0,1663.0,94.853,0.0,0.0,0.0,0.0,mike,3
122.0,4750.25641026,4584.61538462,4632.82051282,4362.05128205,4571.28205128,4028.20512821,4582.56410256,4710.76923077,4600.0,4765.12820513,4601.53846154,4554.87179487,4388.20512821,4343.07692308,1694.0,1662.0,94.859,0.0,0.0,0.0,0.0,mike,3
123.0,4747.69230769,4582.05128205,4624.1025641,4363.58974359,4569.74358974,4031.28205128,4583.58974359,4704.1025641,4593.84615385,4762.56410256,4602.05128205,4550.76923077,4386.66666667,4343.07692308,1693.0,1663.0,94.867,0.0,0.0,0.0,0.0,mike,3
124.0,4737.43589744,4569.23076923,4614.87179487,4359.48717949,4568.71794872,4030.25641026,4575.38461538,4701.02564103,4585.64102564,4752.82051282,4591.79487179,4538.46153846,4375.8974359,4331.79487179,1693.0,1662.0,94.875,0.0,0.0,0.0,0.0,mike,3
125.0,4730.76923077,4567.17948718,4614.35897436,4355.8974359,4581.02564103,4027.17948718,4568.20512821,4700.0,4584.61538462,4751.79487179,4589.23076923,4532.82051282,4371.79487179,4324.61538462,1692.0,1662.0,94.883,0.0,0.0,0.0,0.0,mike,3
126.0,4738.46153846,4577.94871795,4620.0,4360.0,4575.8974359,4028.20512821,4576.41025641,4707.17948718,4593.84615385,4763.58974359,4600.0,4542.05128205,4379.48717949,4335.8974359,1693.0,1662.0,94.891,0.0,0.0,0.0,0.0,mike,3
127.0,4750.76923077,4584.61538462,4627.69230769,4365.64102564,4567.17948718,4031.79487179,4586.66666667,4718.46153846,4605.12820513,4768.71794872,4605.12820513,4553.33333333,4391.28205128,4349.23076923,1693.0,1662.0,94.899,0.0,0.0,0.0,0.0,mike,3
128.0,4750.76923077,4584.61538462,4631.79487179,4362.56410256,4582.05128205,4032.82051282,4583.07692308,4722.56410256,4607.17948718,4766.66666667,4602.05128205,4556.92307692,4395.38461538,4350.76923077,1693.0,1662.0,94.906,0.0,0.0,0.0,0.0,mike,3
0.0,4750.76923077,4584.1025641,4631.79487179,4362.05128205,4591.28205128,4030.76923077,4580.0,4721.53846154,4603.07692308,4768.71794872,4604.1025641,4556.41025641,4391.79487179,4350.76923077,1693.0,1662.0,94.914,0.0,0.0,0.0,0.0,mike,3
1.0,4758.97435897,4586.66666667,4633.33333333,4367.17948718,4580.51282051,4032.30769231,4586.15384615,4726.15384615,4603.07692308,4768.20512821,4605.12820513,4556.92307692,4387.69230769,4351.79487179,1693.0,1662.0,94.922,0.0,0.0,0.0,0.0,mike,3
2.0,4757.43589744,4586.66666667,4635.38461538,4368.20512821,4584.1025641,4037.43589744,4588.71794872,4727.69230769,4603.58974359,4763.07692308,4600.51282051,4556.92307692,4385.12820513,4346.66666667,1693.0,1662.0,94.93,0.0,0.0,0.0,0.0,mike,3
3.0,4747.69230769,4582.56410256,4633.84615385,4366.66666667,4590.25641026,4037.43589744,4584.61538462,4721.02564103,4600.51282051,4764.1025641,4600.51282051,4554.35897436,4383.58974359,4342.56410256,1694.0,1662.0,94.938,0.0,0.0,0.0,0.0,mike,3
4.0,4743.07692308,4579.48717949,4629.74358974,4367.69230769,4573.33333333,4034.87179487,4584.1025641,4716.92307692,4599.48717949,4764.1025641,4601.02564103,4552.30769231,4381.53846154,4342.05128205,1693.0,1662.0,94.946,0.0,0.0,0.0,0.0,mike,3
5.0,4744.61538462,4573.84615385,4627.17948718,4367.69230769,4570.76923077,4039.48717949,4588.71794872,4721.02564103,4599.48717949,4756.92307692,4598.97435897,4551.79487179,4380.51282051,4337.94871795,1694.0,1661.0,94.953,0.0,0.0,0.0,0.0,mike,3
6.0,4742.56410256,4570.76923077,4627.17948718,4364.61538462,4590.25641026,4043.07692308,4589.74358974,4724.61538462,4599.48717949,4754.87179487,4597.43589744,4550.76923077,4379.48717949,4332.30769231,1694.0,1661.0,94.961,0.0,0.0,0.0,0.0,mike,3
7.0,4738.46153846,4575.38461538,4624.61538462,4365.12820513,4589.23076923,4036.41025641,4586.15384615,4722.05128205,4599.48717949,4761.02564103,4600.51282051,4549.74358974,4380.51282051,4330.76923077,1694.0,1660.0,94.969,0.0,0.0,0.0,0.0,mike,3
8.0,4743.58974359,4584.1025641,4626.66666667,4372.82051282,4573.33333333,4032.30769231,4585.12820513,4726.66666667,4602.05128205,4767.17948718,4603.07692308,4552.82051282,4386.15384615,4338.46153846,1694.0,1660.0,94.977,0.0,0.0,0.0,0.0,mike,3
9.0,4751.79487179,4587.17948718,4635.38461538,4375.8974359,4578.97435897,4038.97435897,4588.20512821,4736.92307692,4604.1025641,4765.64102564,4602.05128205,4553.84615385,4386.66666667,4343.58974359,1695.0,1660.0,94.985,0.0,0.0,0.0,0.0,mike,3
10.0,4748.20512821,4583.58974359,4633.84615385,4368.20512821,4591.28205128,4038.97435897,4587.69230769,4728.71794872,4601.53846154,4758.97435897,4599.48717949,4545.64102564,4376.92307692,4334.35897436,1694.0,1659.0,94.992,0.0,0.0,0.0,0.0,mike,3
11.0,4738.46153846,4578.46153846,4623.58974359,4365.12820513,4588.20512821,4033.33333333,4584.61538462,4716.41025641,4597.43589744,4757.43589744,4596.92307692,4538.46153846,4368.71794872,4326.66666667,1695.0,1660.0,95.0,0.0,0.0,0.0,0.0,mike,3
12.0,4735.8974359,4579.48717949,4622.05128205,4369.23076923,4586.15384615,4037.94871795,4585.12820513,4724.61538462,4599.48717949,4764.1025641,4596.41025641,4541.53846154,4374.87179487,4333.33333333,1694.0,1660.0,95.008,0.0,0.0,0.0,0.0,mike,3
13.0,4735.38461538,4583.58974359,4626.15384615,4371.28205128,4588.20512821,4042.05128205,4587.17948718,4734.35897436,4604.61538462,4768.20512821,4598.97435897,4548.71794872,4383.07692308,4335.8974359,1694.0,1661.0,95.016,0.0,0.0,0.0,0.0,mike,3
14.0,4734.35897436,4583.07692308,4624.1025641,4369.23076923,4583.58974359,4036.41025641,4586.15384615,4726.66666667,4603.07692308,4764.1025641,4601.53846154,4553.84615385,4382.56410256,4333.33333333,1695.0,1661.0,95.024,0.0,0.0,0.0,0.0,mike,3
15.0,4740.51282051,4582.05128205,4623.58974359,4368.20512821,4576.41025641,4032.82051282,4584.61538462,4726.66666667,4602.05128205,4762.56410256,4601.53846154,4555.38461538,4381.02564103,4337.94871795,1693.0,1661.0,95.032,0.0,0.0,0.0,0.0,mike,3
16.0,4748.20512821,4583.58974359,4629.74358974,4370.76923077,4576.92307692,4037.43589744,4585.64102564,4734.87179487,4610.25641026,4766.15384615,4602.05128205,4554.87179487,4382.56410256,4343.07692308,1694.0,1662.0,95.039,0.0,0.0,0.0,0.0,mike,3
17.0,4749.23076923,4578.97435897,4634.35897436,4371.79487179,4585.64102564,4041.53846154,4587.69230769,4732.82051282,4612.30769231,4766.66666667,4603.58974359,4555.8974359,4383.58974359,4342.05128205,1694.0,1661.0,95.047,0.0,0.0,0.0,0.0,mike,3
18.0,4743.07692308,4573.33333333,4630.76923077,4369.23076923,4591.28205128,4038.97435897,4585.12820513,4725.12820513,4603.58974359,4764.61538462,4601.53846154,4554.87179487,4381.02564103,4335.38461538,1694.0,1662.0,95.055,0.0,0.0,0.0,0.0,mike,3
19.0,4734.87179487,4571.28205128,4621.53846154,4367.17948718,4582.05128205,4033.33333333,4579.48717949,4719.48717949,4597.43589744,4762.56410256,4597.94871795,4545.12820513,4376.92307692,4327.69230769,1693.0,1662.0,95.063,0.0,0.0,0.0,0.0,mike,3
20.0,4732.30769231,4570.76923077,4617.43589744,4368.71794872,4579.48717949,4033.33333333,4580.0,4718.97435897,4599.48717949,4763.58974359,4597.43589744,4536.41025641,4372.82051282,4325.64102564,1694.0,1663.0,95.071,0.0,0.0,0.0,0.0,mike,3
