COUNTER,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GYROX,GYROY,TIMESTAMP,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL,USER,CLASS
97.0,4810.76923077,4728.20512821,4673.84615385,4426.15384615,4654.87179487,4110.25641026,4662.56410256,4747.69230769,4654.35897436,4789.74358974,4453.84615385,4600.51282051,4418.46153846,4312.30769231,1700.0,1662.0,10.178,0.0,0.0,0.0,0.0,mike,0
98.0,4810.25641026,4726.66666667,4673.33333333,4428.20512821,4653.33333333,4112.82051282,4663.58974359,4747.69230769,4652.82051282,4796.92307692,4459.48717949,4599.48717949,4424.1025641,4307.17948718,1701.0,1661.0,10.185,0.0,0.0,0.0,0.0,mike,0
99.0,4813.33333333,4732.82051282,4678.97435897,4430.25641026,4658.46153846,4117.94871795,4664.61538462,4753.84615385,4657.43589744,4794.87179487,4456.92307692,4602.05128205,4425.12820513,4312.82051282,1700.0,1662.0,10.193,0.0,0.0,0.0,0.0,mike,0
100.0,4817.94871795,4737.43589744,4683.58974359,4430.76923077,4656.92307692,4121.53846154,4669.23076923,4762.56410256,4664.1025641,4794.35897436,4441.53846154,4610.76923077,4427.69230769,4318.97435897,1702.0,1661.0,10.201,0.0,0.0,0.0,0.0,mike,0
101.0,4825.64102564,4734.87179487,4685.12820513,4431.28205128,4663.07692308,4120.51282051,4674.35897436,4765.12820513,4664.61538462,4798.97435897,4432.82051282,4616.92307692,4430.25641026,4320.0,1700.0,1661.0,10.209,0.0,0.0,0.0,0.0,mike,0
102.0,4828.20512821,4734.35897436,4686.66666667,4433.84615385,4673.33333333,4121.53846154,4670.25641026,4762.05128205,4662.56410256,4798.97435897,4442.56410256,4617.94871795,4429.23076923,4328.71794872,1701.0,1662.0,10.217,0.0,0.0,0.0,0.0,mike,0
103.0,4823.58974359,4734.87179487,4692.30769231,4430.76923077,4671.28205128,4121.02564103,4662.56410256,4762.05128205,4662.05128205,4795.8974359,4449.23076923,4619.48717949,4435.38461538,4339.48717949,1701.0,1661.0,10.225,0.0,0.0,0.0,0.0,mike,0
104.0,4828.20512821,4735.38461538,4695.8974359,4431.28205128,4662.05128205,4119.48717949,4669.23076923,4765.64102564,4667.17948718,4801.53846154,4443.58974359,4628.71794872,4444.61538462,4343.07692308,1701.0,1662.0,10.232,0.0,0.0,0.0,0.0,mike,0
105.0,4840.0,4737.43589744,4700.0,4441.02564103,4661.53846154,4129.74358974,4683.58974359,4767.69230769,4673.33333333,4814.87179487,4446.15384615,4635.8974359,4445.64102564,4344.1025641,1700.0,1661.0,10.24,0.0,0.0,0.0,0.0,mike,0
106.0,4837.43589744,4735.38461538,4698.46153846,4439.48717949,4665.64102564,4136.41025641,4683.58974359,4767.17948718,4668.71794872,4812.82051282,4449.74358974,4628.71794872,4443.07692308,4338.97435897,1700.0,1661.0,10.248,0.0,0.0,0.0,0.0,mike,0
107.0,4824.1025641,4729.74358974,4689.23076923,4429.23076923,4665.12820513,4125.64102564,4673.33333333,4762.56410256,4659.48717949,4796.41025641,4444.61538462,4616.41025641,4437.94871795,4328.20512821,1701.0,1661.0,10.256,0.0,0.0,0.0,0.0,mike,0
108.0,4824.1025641,4731.28205128,4685.12820513,4431.79487179,4663.58974359,4120.0,4673.84615385,4763.07692308,4663.58974359,4798.46153846,4443.58974359,4618.97435897,4434.87179487,4327.69230769,1701.0,1662.0,10.264,0.0,0.0,0.0,0.0,mike,0
109.0,4832.30769231,4734.35897436,4692.82051282,4437.94871795,4666.15384615,4124.1025641,4676.41025641,4771.28205128,4672.82051282,4813.33333333,4446.15384615,4627.69230769,4440.51282051,4337.43589744,1701.0,1661.0,10.271,0.0,0.0,0.0,0.0,mike,0
110.0,4828.71794872,4729.23076923,4696.92307692,4432.30769231,4668.71794872,4120.0,4668.20512821,4772.82051282,4671.79487179,4811.79487179,4446.15384615,4623.07692308,4441.53846154,4337.94871795,1701.0,1662.0,10.279,0.0,0.0,0.0,0.0,mike,0
111.0,4823.07692308,4722.05128205,4689.23076923,4426.15384615,4665.12820513,4118.46153846,4666.66666667,4768.71794872,4667.69230769,4800.0,4446.15384615,4616.41025641,4431.28205128,4330.25641026,1702.0,1662.0,10.287,0.0,0.0,0.0,0.0,mike,0
112.0,4828.71794872,4720.51282051,4687.17948718,4429.23076923,4662.56410256,4124.61538462,4673.33333333,4766.66666667,4665.12820513,4797.43589744,4440.51282051,4615.8974359,4424.61538462,4324.1025641,1700.0,1662.0,10.295,0.0,0.0,0.0,0.0,mike,0
113.0,4831.28205128,4722.05128205,4689.23076923,4432.30769231,4665.64102564,4122.56410256,4673.33333333,4764.1025641,4658.46153846,4797.43589744,4430.25641026,4613.84615385,4425.64102564,4321.02564103,1701.0,1663.0,10.303,0.0,0.0,0.0,0.0,mike,0
114.0,4827.17948718,4726.15384615,4688.71794872,4430.25641026,4668.20512821,4120.51282051,4672.30769231,4761.53846154,4654.87179487,4796.41025641,4434.35897436,4611.28205128,4425.12820513,4325.12820513,1701.0,1661.0,10.311,0.0,0.0,0.0,0.0,mike,0
115.0,4828.71794872,4726.15384615,4689.23076923,4429.74358974,4662.56410256,4124.1025641,4676.41025641,4766.15384615,4661.53846154,4798.97435897,4443.58974359,4617.43589744,4428.20512821,4328.71794872,1700.0,1663.0,10.318,0.0,0.0,0.0,0.0,mike,0
116.0,4824.61538462,4719.48717949,4686.66666667,4428.20512821,4653.84615385,4118.97435897,4668.20512821,4762.05128205,4657.94871795,4797.43589744,4433.84615385,4617.43589744,4429.23076923,4318.97435897,1701.0,1662.0,10.326,0.0,0.0,0.0,0.0,mike,0
117.0,4814.87179487,4718.46153846,4680.0,4427.17948718,4653.33333333,4113.84615385,4657.43589744,4750.25641026,4647.69230769,4794.87179487,4420.51282051,4605.64102564,4422.05128205,4316.41025641,1701.0,1663.0,10.334,0.0,0.0,0.0,0.0,mike,0
118.0,4813.33333333,4717.94871795,4674.35897436,4424.61538462,4657.94871795,4111.28205128,4657.94871795,4746.15384615,4647.17948718,4795.38461538,4422.56410256,4598.46153846,4413.33333333,4322.56410256,1701.0,1662.0,10.342,0.0,0.0,0.0,0.0,mike,0
119.0,4814.87179487,4710.25641026,4669.74358974,4417.43589744,4651.28205128,4104.1025641,4652.82051282,4742.56410256,4644.61538462,4787.17948718,4426.15384615,4600.0,4410.76923077,4314.35897436,1701.0,1661.0,10.35,0.0,0.0,0.0,0.0,mike,0
120.0,4818.97435897,4713.33333333,4673.33333333,4421.02564103,4647.69230769,4103.58974359,4647.69230769,4737.43589744,4640.51282051,4785.64102564,4428.20512821,4604.61538462,4418.97435897,4313.33333333,1701.0,1660.0,10.357,0.0,0.0,0.0,0.0,mike,0
121.0,4820.51282051,4723.07692308,4681.53846154,4430.76923077,4651.79487179,4108.71794872,4648.71794872,4735.38461538,4641.02564103,4793.33333333,4430.25641026,4606.15384615,4423.58974359,4327.69230769,1700.0,1660.0,10.365,0.0,0.0,0.0,0.0,mike,0
122.0,4814.35897436,4714.87179487,4675.38461538,4422.05128205,4638.97435897,4099.48717949,4644.1025641,4730.76923077,4635.38461538,4787.17948718,4420.51282051,4599.48717949,4411.79487179,4322.56410256,1700.0,1659.0,10.373,0.0,0.0,0.0,0.0,mike,0
123.0,4807.69230769,4704.61538462,4665.64102564,4410.25641026,4633.84615385,4091.28205128,4640.51282051,4732.82051282,4629.23076923,4775.38461538,4409.23076923,4594.35897436,4403.58974359,4304.1025641,1700.0,1658.0,10.381,0.0,0.0,0.0,0.0,mike,0
124.0,4811.28205128,4714.87179487,4675.38461538,4423.58974359,4655.38461538,4103.07692308,4652.30769231,4748.20512821,4642.05128205,4785.64102564,4417.43589744,4599.48717949,4411.79487179,4308.71794872,1699.0,1657.0,10.389,0.0,0.0,0.0,0.0,mike,0
125.0,4815.8974359,4723.58974359,4682.05128205,4432.30769231,4665.64102564,4112.82051282,4661.02564103,4755.38461538,4653.84615385,4798.97435897,4431.79487179,4603.58974359,4417.94871795,4321.02564103,1700.0,1656.0,10.397,0.0,0.0,0.0,0.0,mike,0
126.0,4811.79487179,4709.74358974,4668.20512821,4414.87179487,4647.17948718,4105.64102564,4651.28205128,4747.17948718,4641.02564103,4793.33333333,4422.05128205,4597.94871795,4410.76923077,4314.35897436,1700.0,1656.0,10.404,0.0,0.0,0.0,0.0,mike,0
127.0,4808.71794872,4704.61538462,4662.56410256,4412.30769231,4641.02564103,4103.58974359,4646.15384615,4746.15384615,4631.28205128,4789.74358974,4411.79487179,4596.41025641,4409.23076923,4315.8974359,1699.0,1656.0,10.412,0.0,0.0,0.0,0.0,mike,0
128.0,4813.33333333,4717.43589744,4671.79487179,4429.23076923,4653.84615385,4109.23076923,4650.76923077,4752.30769231,4643.07692308,4797.43589744,4423.07692308,4601.53846154,4415.38461538,4328.20512821,1700.0,1655.0,10.42,0.0,0.0,0.0,0.0,mike,0
0.0,4815.38461538,4715.38461538,4672.82051282,4426.15384615,4645.64102564,4106.15384615,4647.17948718,4747.69230769,4650.25641026,4798.46153846,4424.1025641,4601.02564103,4415.38461538,4321.53846154,1699.0,1657.0,10.428,0.0,0.0,0.0,0.0,mike,0
1.0,4807.69230769,4703.07692308,4670.25641026,4411.28205128,4634.87179487,4100.0,4644.1025641,4746.15384615,4643.58974359,4792.82051282,4414.35897436,4597.94871795,4415.38461538,4313.84615385,1700.0,1656.0,10.436,0.0,0.0,0.0,0.0,mike,0
2.0,4814.35897436,4706.15384615,4678.97435897,4420.0,4649.74358974,4104.61538462,4652.82051282,4764.1025641,4651.79487179,4802.05128205,4428.20512821,4609.74358974,4426.15384615,4330.25641026,1698.0,1657.0,10.444,0.0,0.0,0.0,0.0,mike,0
3.0,4828.20512821,4710.25641026,4683.07692308,4428.20512821,4662.05128205,4108.20512821,4654.35897436,4774.35897436,4665.64102564,4812.30769231,4444.61538462,4621.53846154,4434.35897436,4343.58974359,1700.0,1658.0,10.451,0.0,0.0,0.0,0.0,mike,0
4.0,4818.46153846,4702.56410256,4672.30769231,4414.87179487,4648.20512821,4103.07692308,4645.64102564,4757.43589744,4655.38461538,4802.05128205,4431.79487179,4612.82051282,4424.1025641,4330.76923077,1698.0,1657.0,10.459,0.0,0.0,0.0,0.0,mike,0
5.0,4808.20512821,4701.53846154,4670.25641026,4409.23076923,4643.58974359,4102.56410256,4648.71794872,4749.74358974,4645.12820513,4797.43589744,4421.02564103,4607.69230769,4420.51282051,4326.66666667,1698.0,1660.0,10.467,0.0,0.0,0.0,0.0,mike,0
6.0,4822.56410256,4705.12820513,4680.0,4418.97435897,4656.92307692,4108.71794872,4658.46153846,4764.1025641,4654.87179487,4809.74358974,4434.35897436,4616.92307692,4435.38461538,4341.53846154,1699.0,1659.0,10.475,0.0,0.0,0.0,0.0,mike,0
7.0,4834.35897436,4704.1025641,4683.07692308,4424.61538462,4647.17948718,4108.20512821,4659.48717949,4770.25641026,4662.05128205,4817.43589744,4445.64102564,4623.07692308,4442.56410256,4346.66666667,1698.0,1660.0,10.483,0.0,0.0,0.0,0.0,mike,0
8.0,4823.58974359,4702.05128205,4675.38461538,4419.48717949,4630.25641026,4103.07692308,4652.82051282,4761.02564103,4652.82051282,4809.23076923,4440.51282051,4619.48717949,4434.35897436,4335.38461538,1699.0,1660.0,10.49,0.0,0.0,0.0,0.0,mike,0
9.0,4810.25641026,4697.43589744,4669.23076923,4413.84615385,4640.0,4103.58974359,4646.66666667,4755.38461538,4645.12820513,4801.53846154,4429.23076923,4610.25641026,4425.64102564,4325.12820513,1697.0,1661.0,10.498,0.0,0.0,0.0,0.0,mike,0
10.0,4810.76923077,4695.38461538,4672.82051282,4414.35897436,4653.84615385,4105.64102564,4647.17948718,4759.48717949,4651.28205128,4804.1025641,4431.79487179,4608.20512821,4426.66666667,4326.66666667,1698.0,1661.0,10.507,0.0,0.0,0.0,0.0,mike,0
11.0,4816.92307692,4702.05128205,4674.87179487,4418.46153846,4649.74358974,4097.94871795,4650.25641026,4761.53846154,4657.94871795,4806.66666667,4440.51282051,4616.41025641,4431.28205128,4328.71794872,1697.0,1662.0,10.522,0.0,0.0,0.0,0.0,mike,0
12.0,4812.30769231,4697.94871795,4668.20512821,4414.87179487,4643.58974359,4092.30769231,4644.1025641,4752.30769231,4649.74358974,4800.0,4433.84615385,4615.38461538,4424.1025641,4325.12820513,1698.0,1663.0,10.522,0.0,0.0,0.0,0.0,mike,0
13.0,4796.92307692,4681.53846154,4657.94871795,4402.56410256,4638.97435897,4096.92307692,4636.92307692,4735.38461538,4631.79487179,4785.64102564,4415.8974359,4595.38461538,4404.61538462,4312.82051282,1696.0,1662.0,10.53,0.0,0.0,0.0,0.0,mike,0
14.0,4791.28205128,4675.38461538,4654.35897436,4402.56410256,4629.74358974,4097.94871795,4636.41025641,4730.25641026,4627.17948718,4778.97435897,4408.20512821,4586.66666667,4396.41025641,4302.05128205,1698.0,1663.0,10.54,0.0,0.0,0.0,0.0,mike,0
15.0,4803.07692308,4683.58974359,4662.05128205,4412.30769231,4639.48717949,4098.97435897,4642.56410256,4741.02564103,4639.48717949,4786.15384615,4416.92307692,4598.46153846,4409.74358974,4305.12820513,1697.0,1662.0,10.545,0.0,0.0,0.0,0.0,mike,0
16.0,4813.33333333,4694.87179487,4673.84615385,4414.87179487,4657.43589744,4106.15384615,4653.33333333,4755.38461538,4651.79487179,4805.12820513,4428.71794872,4610.76923077,4424.61538462,4320.51282051,1696.0,1662.0,10.553,0.0,0.0,0.0,0.0,mike,0
17.0,4815.38461538,4703.58974359,4677.94871795,4416.41025641,4653.84615385,4107.69230769,4656.92307692,4762.56410256,4654.87179487,4815.38461538,4433.84615385,4616.41025641,4429.23076923,4331.79487179,1697.0,1662.0,10.561,0.0,0.0,0.0,0.0,mike,0
18.0,4816.92307692,4705.64102564,4675.38461538,4421.53846154,4650.76923077,4106.66666667,4653.84615385,4761.02564103,4653.33333333,4805.64102564,4434.35897436,4615.38461538,4432.30769231,4329.23076923,1696.0,1663.0,10.569,0.0,0.0,0.0,0.0,mike,0
19.0,4813.84615385,4697.43589744,4669.74358974,4416.92307692,4650.76923077,4103.07692308,4648.20512821,4752.30769231,4644.1025641,4796.92307692,4429.23076923,4606.15384615,4425.64102564,4322.05128205,1698.0,1662.0,10.576,0.0,0.0,0.0,0.0,mike,0
20.0,4810.25641026,4691.79487179,4663.58974359,4408.20512821,4642.56410256,4094.35897436,4639.48717949,4738.46153846,4633.33333333,4797.43589744,4420.0,4596.92307692,4412.30769231,4324.1025641,1697.0,1661.0,10.584,0.0,0.0,0.0,0.0,mike,0
21.0,4818.46153846,4698.46153846,4664.61538462,4410.25641026,4646.66666667,4096.41025641,4637.43589744,4733.84615385,4637.43589744,4798.97435897,4424.61538462,4600.0,4416.41025641,4329.23076923,1698.0,1660.0,10.592,0.0,0.0,0.0,0.0,mike,0
22.0,4830.25641026,4705.12820513,4674.35897436,4416.41025641,4656.41025641,4104.1025641,4642.56410256,4740.51282051,4647.17948718,4802.56410256,4440.0,4609.74358974,4430.25641026,4329.74358974,1697.0,1660.0,10.6,0.0,0.0,0.0,0.0,mike,0
23.0,4831.79487179,4704.1025641,4679.48717949,4423.07692308,4647.17948718,4101.02564103,4641.53846154,4745.64102564,4649.74358974,4811.79487179,4445.12820513,4617.94871795,4437.94871795,4338.97435897,1698.0,1660.0,10.608,0.0,0.0,0.0,0.0,mike,0
24.0,4831.79487179,4705.64102564,4680.51282051,4424.1025641,4641.53846154,4102.05128205,4637.94871795,4753.33333333,4654.35897436,4815.8974359,4442.05128205,4623.58974359,4441.53846154,4348.71794872,1697.0,1660.0,10.616,0.0,0.0,0.0,0.0,mike,0
25.0,4832.82051282,4703.58974359,4680.0,4414.35897436,4649.74358974,4105.64102564,4641.02564103,4761.02564103,4660.0,4812.82051282,4441.53846154,4621.02564103,4444.61538462,4336.41025641,1697.0,1662.0,10.623,0.0,0.0,0.0,0.0,mike,0
26.0,4829.74358974,4695.8974359,4672.30769231,4411.79487179,4647.17948718,4098.97435897,4643.07692308,4758.97435897,4656.92307692,4809.74358974,4442.05128205,4612.82051282,4442.05128205,4327.69230769,1698.0,1661.0,10.631,0.0,0.0,0.0,0.0,mike,0
27.0,4828.71794872,4696.92307692,4668.71794872,4418.97435897,4649.74358974,4100.51282051,4643.07692308,4754.35897436,4653.33333333,4810.25641026,4443.07692308,4610.76923077,4444.1025641,4343.58974359,1697.0,1662.0,10.639,0.0,0.0,0.0,0.0,mike,0
28.0,4828.20512821,4704.1025641,4674.87179487,4419.48717949,4661.02564103,4108.71794872,4649.23076923,4753.84615385,4656.41025641,4815.38461538,4446.66666667,4616.41025641,4450.25641026,4353.33333333,1698.0,1662.0,10.647,0.0,0.0,0.0,0.0,mike,0
29.0,4817.94871795,4702.56410256,4672.30769231,4413.33333333,4654.87179487,4105.64102564,4650.25641026,4752.82051282,4656.92307692,4815.8974359,4446.66666667,4617.94871795,4449.23076923,4338.97435897,1697.0,1662.0,10.655,0.0,0.0,0.0,0.0,mike,0
30.0,4813.84615385,4698.97435897,4661.53846154,4412.82051282,4646.66666667,4102.05128205,4642.56410256,4749.74358974,4653.84615385,4811.28205128,4444.61538462,4613.84615385,4442.56410256,4333.33333333,1697.0,1664.0,10.662,0.0,0.0,0.0,0.0,mike,0
31.0,4828.71794872,4704.61538462,4665.64102564,4416.92307692,4645.12820513,4103.58974359,4639.48717949,4752.82051282,4655.8974359,4811.28205128,4445.64102564,4613.84615385,4445.64102564,4344.1025641,1696.0,1665.0,10.67,0.0,0.0,0.0,0.0,mike,0
32.0,4837.94871795,4709.23076923,4677.43589744,4417.94871795,4634.87179487,4098.46153846,4641.02564103,4756.41025641,4660.51282051,4815.38461538,4446.66666667,4618.46153846,4454.87179487,4345.64102564,1697.0,1666.0,10.678,0.0,0.0,0.0,0.0,mike,0
33.0,4824.1025641,4701.02564103,4672.30769231,4412.82051282,4632.82051282,4090.25641026,4636.41025641,4752.30769231,4655.38461538,4813.84615385,4445.12820513,4613.84615385,4451.28205128,4335.8974359,1697.0,1666.0,10.686,0.0,0.0,0.0,0.0,mike,0
34.0,4810.76923077,4693.33333333,4661.02564103,4409.74358974,4651.79487179,4091.79487179,4629.74358974,4746.66666667,4647.17948718,4808.71794872,4441.53846154,4602.56410256,4440.51282051,4334.87179487,1697.0,1665.0,10.694,0.0,0.0,0.0,0.0,mike,0
35.0,4810.25641026,4697.94871795,4660.0,4411.28205128,4657.43589744,4092.82051282,4633.33333333,4746.66666667,4645.64102564,4807.69230769,4439.48717949,4597.94871795,4440.0,4336.92307692,1697.0,1665.0,10.702,0.0,0.0,0.0,0.0,mike,0
36.0,4813.33333333,4702.56410256,4663.58974359,4413.33333333,4645.64102564,4093.33333333,4639.48717949,4748.71794872,4646.15384615,4808.71794872,4441.02564103,4599.48717949,4443.58974359,4330.25641026,1697.0,1666.0,10.709,0.0,0.0,0.0,0.0,mike,0
37.0,4819.48717949,4702.56410256,4669.23076923,4416.41025641,4646.15384615,4101.02564103,4641.53846154,4747.17948718,4646.66666667,4811.79487179,4445.12820513,4603.58974359,4443.07692308,4331.79487179,1698.0,1664.0,10.717,0.0,0.0,0.0,0.0,mike,0
38.0,4826.15384615,4703.07692308,4673.84615385,4414.35897436,4651.28205128,4106.66666667,4644.1025641,4749.23076923,4647.17948718,4811.79487179,4444.1025641,4609.23076923,4442.56410256,4340.51282051,1697.0,1665.0,10.725,0.0,0.0,0.0,0.0,mike,0
39.0,4828.20512821,4701.53846154,4674.87179487,4412.30769231,4641.53846154,4104.61538462,4651.79487179,4751.79487179,4648.71794872,4810.76923077,4443.58974359,4617.94871795,4450.25641026,4342.56410256,1698.0,1664.0,10.733,0.0,0.0,0.0,0.0,mike,0
40.0,4827.69230769,4700.51282051,4681.53846154,4416.41025641,4637.94871795,4104.1025641,4660.51282051,4753.33333333,4657.43589744,4820.0,4455.8974359,4626.15384615,4461.53846154,4349.74358974,1696.0,1664.0,10.741,0.0,0.0,0.0,0.0,mike,0
41.0,4832.82051282,4704.1025641,4684.61538462,4418.46153846,4653.33333333,4107.69230769,4666.15384615,4753.33333333,4662.05128205,4823.58974359,4458.46153846,4627.17948718,4461.53846154,4356.41025641,1697.0,1664.0,10.749,0.0,0.0,0.0,0.0,mike,0
42.0,4831.28205128,4702.05128205,4675.38461538,4414.87179487,4655.38461538,4106.66666667,4667.17948718,4748.20512821,4655.38461538,4813.33333333,4446.15384615,4619.48717949,4453.84615385,4346.66666667,1696.0,1663.0,10.756,0.0,0.0,0.0,0.0,mike,0
43.0,4827.69230769,4703.58974359,4676.41025641,4417.94871795,4646.15384615,4105.64102564,4670.25641026,4751.79487179,4657.94871795,4817.43589744,4450.25641026,4622.56410256,4456.41025641,4344.1025641,1696.0,1663.0,10.764,0.0,0.0,0.0,0.0,mike,0
44.0,4837.94871795,4713.33333333,4687.17948718,4425.12820513,4652.30769231,4108.20512821,4678.97435897,4764.61538462,4668.71794872,4833.33333333,4466.15384615,4634.87179487,4465.64102564,4359.48717949,1696.0,1663.0,10.772,0.0,0.0,0.0,0.0,mike,0
45.0,4840.51282051,4711.28205128,4685.64102564,4421.02564103,4649.23076923,4107.17948718,4681.53846154,4763.07692308,4662.56410256,4826.15384615,4460.51282051,4628.20512821,4463.58974359,4357.94871795,1696.0,1663.0,10.78,0.0,0.0,0.0,0.0,mike,0
46.0,4825.12820513,4696.41025641,4677.94871795,4412.30769231,4639.48717949,4099.48717949,4673.84615385,4750.25641026,4647.69230769,4808.71794872,4448.71794872,4613.33333333,4452.30769231,4342.05128205,1696.0,1662.0,10.788,0.0,0.0,0.0,0.0,mike,0
47.0,4820.51282051,4691.28205128,4672.82051282,4411.28205128,4651.28205128,4093.33333333,4669.74358974,4747.69230769,4647.17948718,4809.23076923,4450.25641026,4614.35897436,4451.79487179,4337.94871795,1696.0,1663.0,10.795,0.0,0.0,0.0,0.0,mike,0
48.0,4832.30769231,4696.41025641,4672.82051282,4414.87179487,4655.38461538,4094.35897436,4673.84615385,4752.30769231,4651.28205128,4816.92307692,4452.30769231,4618.97435897,4458.46153846,4344.61538462,1696.0,1662.0,10.803,0.0,0.0,0.0,0.0,mike,0
49.0,4829.74358974,4694.87179487,4675.38461538,4410.76923077,4645.64102564,4097.43589744,4674.35897436,4750.25641026,4647.17948718,4815.8974359,4447.17948718,4615.8974359,4451.79487179,4340.51282051,1696.0,1662.0,10.811,0.0,0.0,0.0,0.0,mike,0
50.0,4814.87179487,4692.30769231,4674.87179487,4407.69230769,4650.76923077,4096.41025641,4673.33333333,4747.69230769,4649.23076923,4812.30769231,4449.23076923,4615.38461538,4447.17948718,4333.84615385,1695.0,1663.0,10.82,0.0,0.0,0.0,0.0,mike,0
51.0,4814.87179487,4695.8974359,4673.84615385,4416.92307692,4647.17948718,4092.30769231,4674.35897436,4749.74358974,4657.43589744,4813.84615385,4456.41025641,4619.48717949,4456.41025641,4339.48717949,1695.0,1664.0,10.827,0.0,0.0,0.0,0.0,mike,0
52.0,4820.0,4692.82051282,4674.35897436,4420.51282051,4636.41025641,4091.28205128,4668.20512821,4752.30769231,4653.84615385,4816.92307692,4454.35897436,4614.87179487,4454.35897436,4338.46153846,1695.0,1663.0,10.835,0.0,0.0,0.0,0.0,mike,0
53.0,4807.17948718,4681.02564103,4663.07692308,4405.64102564,4651.28205128,4094.87179487,4661.53846154,4751.28205128,4647.17948718,4814.87179487,4450.25641026,4604.1025641,4442.05128205,4328.20512821,1695.0,1663.0,10.842,0.0,0.0,0.0,0.0,mike,0
54.0,4797.43589744,4677.94871795,4653.84615385,4394.87179487,4653.84615385,4092.30769231,4666.66666667,4752.82051282,4654.35897436,4811.79487179,4453.84615385,4604.1025641,4446.66666667,4324.1025641,1694.0,1662.0,10.851,0.0,0.0,0.0,0.0,mike,0
55.0,4817.94871795,4688.20512821,4667.69230769,4404.61538462,4641.02564103,4089.23076923,4674.87179487,4765.64102564,4667.69230769,4822.05128205,4460.0,4618.97435897,4460.0,4336.41025641,1694.0,1663.0,10.858,0.0,0.0,0.0,0.0,mike,0
56.0,4829.74358974,4693.33333333,4680.0,4414.87179487,4643.58974359,4096.92307692,4676.92307692,4778.97435897,4670.25641026,4830.76923077,4462.56410256,4627.69230769,4462.05128205,4349.23076923,1695.0,1662.0,10.866,0.0,0.0,0.0,0.0,mike,0
57.0,4815.38461538,4690.25641026,4677.43589744,4412.82051282,4651.28205128,4109.23076923,4680.51282051,4778.46153846,4667.69230769,4828.20512821,4464.1025641,4629.23076923,4460.51282051,4349.74358974,1694.0,1663.0,10.874,0.0,0.0,0.0,0.0,mike,0
