COUNTER,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GYROX,GYROY,TIMESTAMP,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL,USER,CLASS
119.0,4752.82051282,4633.84615385,4710.25641026,4417.43589744,4660.51282051,4140.0,4676.92307692,4813.84615385,4862.56410256,4680.51282051,4497.94871795,4619.48717949,4501.53846154,4455.8974359,1695.0,1664.0,10.955,0.0,0.0,0.0,0.0,mike,0
120.0,4738.97435897,4621.53846154,4697.94871795,4407.17948718,4644.1025641,4125.64102564,4670.25641026,4810.25641026,4855.8974359,4672.30769231,4479.48717949,4606.15384615,4490.25641026,4443.07692308,1695.0,1662.0,10.962,0.0,0.0,0.0,0.0,mike,0
121.0,4730.25641026,4620.0,4695.8974359,4405.64102564,4643.58974359,4122.05128205,4664.61538462,4810.76923077,4863.58974359,4681.53846154,4473.84615385,4605.12820513,4489.23076923,4442.56410256,1694.0,1662.0,10.97,0.0,0.0,0.0,0.0,mike,0
122.0,4735.8974359,4625.64102564,4701.53846154,4411.28205128,4650.25641026,4128.71794872,4664.61538462,4812.82051282,4867.17948718,4688.71794872,4478.46153846,4611.28205128,4493.33333333,4449.74358974,1695.0,1663.0,10.978,0.0,0.0,0.0,0.0,mike,0
123.0,4732.30769231,4621.02564103,4703.58974359,4404.61538462,4644.1025641,4121.53846154,4662.56410256,4806.66666667,4856.92307692,4674.87179487,4473.33333333,4606.66666667,4488.20512821,4442.56410256,1694.0,1663.0,10.984,0.0,0.0,0.0,0.0,mike,0
124.0,4730.76923077,4623.07692308,4712.30769231,4401.53846154,4654.87179487,4124.61538462,4670.76923077,4810.25641026,4858.97435897,4674.35897436,4469.74358974,4607.69230769,4488.20512821,4441.02564103,1695.0,1663.0,10.993,0.0,0.0,0.0,0.0,mike,0
125.0,4749.23076923,4638.97435897,4730.25641026,4414.87179487,4671.79487179,4143.58974359,4687.17948718,4827.69230769,4875.8974359,4697.43589744,4476.41025641,4622.56410256,4496.41025641,4458.46153846,1693.0,1664.0,11.001,0.0,0.0,0.0,0.0,mike,0
126.0,4750.76923077,4640.0,4732.82051282,4420.51282051,4651.28205128,4138.46153846,4680.51282051,4828.20512821,4872.82051282,4698.97435897,4473.84615385,4624.1025641,4495.38461538,4461.02564103,1695.0,1664.0,11.009,0.0,0.0,0.0,0.0,mike,0
127.0,4732.30769231,4626.15384615,4721.53846154,4409.74358974,4629.23076923,4123.58974359,4663.58974359,4812.82051282,4855.38461538,4678.46153846,4460.0,4611.28205128,4488.71794872,4448.20512821,1693.0,1663.0,11.017,0.0,0.0,0.0,0.0,mike,0
128.0,4735.38461538,4630.25641026,4718.46153846,4410.25641026,4647.17948718,4131.28205128,4669.74358974,4808.20512821,4854.35897436,4680.0,4456.92307692,4611.28205128,4488.20512821,4452.82051282,1694.0,1664.0,11.024,0.0,0.0,0.0,0.0,mike,0
0.0,4752.30769231,4645.64102564,4722.05128205,4422.05128205,4668.71794872,4142.05128205,4683.58974359,4821.02564103,4865.12820513,4700.51282051,4465.12820513,4620.0,4495.38461538,4465.12820513,1694.0,1663.0,11.032,0.0,0.0,0.0,0.0,mike,0
1.0,4744.61538462,4643.58974359,4717.43589744,4424.61538462,4657.43589744,4141.02564103,4684.61538462,4828.71794872,4864.61538462,4704.1025641,4461.53846154,4616.41025641,4494.35897436,4456.41025641,1693.0,1663.0,11.04,0.0,0.0,0.0,0.0,mike,0
2.0,4722.56410256,4623.07692308,4697.94871795,4406.15384615,4642.05128205,4134.35897436,4673.84615385,4811.79487179,4849.74358974,4681.53846154,4436.92307692,4594.87179487,4471.28205128,4432.82051282,1693.0,1662.0,11.048,0.0,0.0,0.0,0.0,mike,0
3.0,4710.76923077,4606.15384615,4675.38461538,4385.12820513,4637.94871795,4121.53846154,4655.8974359,4790.25641026,4826.15384615,4656.92307692,4407.17948718,4576.92307692,4448.20512821,4416.41025641,1693.0,1663.0,11.056,0.0,0.0,0.0,0.0,mike,0
4.0,4718.46153846,4609.74358974,4674.35897436,4389.23076923,4643.07692308,4121.02564103,4655.8974359,4797.43589744,4828.20512821,4664.1025641,4400.51282051,4588.71794872,4464.1025641,4428.20512821,1693.0,1662.0,11.064,0.0,0.0,0.0,0.0,mike,0
5.0,4738.46153846,4624.61538462,4695.38461538,4402.05128205,4655.8974359,4137.43589744,4675.38461538,4816.41025641,4855.8974359,4693.33333333,4412.30769231,4611.28205128,4492.82051282,4452.82051282,1693.0,1662.0,11.071,0.0,0.0,0.0,0.0,mike,0
6.0,4749.23076923,4632.82051282,4703.07692308,4404.61538462,4655.8974359,4138.46153846,4677.43589744,4816.92307692,4860.0,4703.58974359,4414.35897436,4618.46153846,4497.94871795,4458.97435897,1693.0,1662.0,11.079,0.0,0.0,0.0,0.0,mike,0
7.0,4748.20512821,4634.35897436,4694.35897436,4406.15384615,4647.17948718,4125.12820513,4664.1025641,4811.79487179,4845.12820513,4693.84615385,4409.23076923,4614.87179487,4497.94871795,4455.8974359,1694.0,1663.0,11.087,0.0,0.0,0.0,0.0,mike,0
8.0,4744.61538462,4631.79487179,4689.74358974,4406.15384615,4646.15384615,4122.56410256,4661.53846154,4810.25641026,4842.05128205,4688.20512821,4410.25641026,4608.71794872,4497.94871795,4450.25641026,1694.0,1664.0,11.094,0.0,0.0,0.0,0.0,mike,0
9.0,4744.1025641,4629.74358974,4691.79487179,4404.61538462,4649.23076923,4130.25641026,4666.66666667,4810.76923077,4845.64102564,4697.43589744,4413.84615385,4606.15384615,4494.35897436,4447.17948718,1694.0,1664.0,11.103,0.0,0.0,0.0,0.0,mike,0
10.0,4750.25641026,4631.79487179,4694.35897436,4408.20512821,4650.76923077,4137.43589744,4671.28205128,4811.79487179,4845.12820513,4706.66666667,4414.35897436,4612.82051282,4501.02564103,4455.8974359,1694.0,1663.0,11.11,0.0,0.0,0.0,0.0,mike,0
11.0,4761.02564103,4635.8974359,4700.0,4411.79487179,4654.35897436,4137.43589744,4671.79487179,4811.28205128,4844.1025641,4702.56410256,4417.43589744,4617.43589744,4507.69230769,4462.05128205,1694.0,1662.0,11.118,0.0,0.0,0.0,0.0,mike,0
12.0,4768.71794872,4635.38461538,4703.58974359,4413.33333333,4650.76923077,4131.79487179,4668.20512821,4810.25641026,4843.07692308,4696.92307692,4418.97435897,4608.20512821,4497.43589744,4451.28205128,1693.0,1663.0,11.126,0.0,0.0,0.0,0.0,mike,0
13.0,4765.12820513,4632.30769231,4695.38461538,4411.79487179,4646.66666667,4126.66666667,4665.12820513,4808.71794872,4840.51282051,4701.02564103,4416.92307692,4598.46153846,4491.28205128,4443.58974359,1692.0,1662.0,11.134,0.0,0.0,0.0,0.0,mike,0
14.0,4763.07692308,4632.30769231,4691.28205128,4407.17948718,4654.87179487,4126.66666667,4664.61538462,4807.17948718,4842.05128205,4709.23076923,4421.02564103,4603.07692308,4500.0,4451.79487179,1692.0,1662.0,11.142,0.0,0.0,0.0,0.0,mike,0
15.0,4773.33333333,4634.87179487,4699.48717949,4409.74358974,4662.56410256,4128.71794872,4666.66666667,4811.28205128,4846.15384615,4710.76923077,4429.23076923,4612.30769231,4508.20512821,4461.02564103,1690.0,1662.0,11.149,0.0,0.0,0.0,0.0,mike,0
16.0,4774.87179487,4634.35897436,4702.56410256,4411.28205128,4654.35897436,4124.61538462,4668.20512821,4814.87179487,4847.69230769,4706.66666667,4426.66666667,4609.74358974,4504.1025641,4455.8974359,1690.0,1662.0,11.158,0.0,0.0,0.0,0.0,mike,0
17.0,4763.07692308,4626.66666667,4695.38461538,4404.1025641,4643.07692308,4122.05128205,4667.17948718,4813.33333333,4844.61538462,4700.0,4421.02564103,4602.05128205,4491.28205128,4442.56410256,1688.0,1662.0,11.165,0.0,0.0,0.0,0.0,mike,0
18.0,4768.20512821,4624.61538462,4697.43589744,4406.66666667,4647.69230769,4132.82051282,4670.76923077,4818.97435897,4845.64102564,4702.56410256,4424.61538462,4608.71794872,4493.84615385,4446.66666667,1689.0,1664.0,11.173,0.0,0.0,0.0,0.0,mike,0
19.0,4785.12820513,4636.92307692,4712.82051282,4418.97435897,4656.41025641,4141.53846154,4683.07692308,4829.23076923,4848.71794872,4715.38461538,4435.38461538,4622.56410256,4508.20512821,4461.02564103,1689.0,1662.0,11.181,0.0,0.0,0.0,0.0,mike,0
20.0,4786.15384615,4644.61538462,4722.56410256,4420.51282051,4656.41025641,4137.43589744,4687.69230769,4830.76923077,4848.20512821,4723.07692308,4443.07692308,4625.64102564,4511.28205128,4464.1025641,1688.0,1663.0,11.189,0.0,0.0,0.0,0.0,mike,0
21.0,4777.94871795,4637.43589744,4716.41025641,4413.33333333,4656.41025641,4136.41025641,4680.51282051,4821.02564103,4845.64102564,4713.84615385,4440.51282051,4618.97435897,4502.05128205,4457.43589744,1689.0,1663.0,11.197,0.0,0.0,0.0,0.0,mike,0
22.0,4773.84615385,4629.74358974,4706.66666667,4407.69230769,4661.53846154,4140.51282051,4675.8974359,4811.28205128,4836.92307692,4703.07692308,4430.76923077,4614.35897436,4498.46153846,4455.38461538,1689.0,1663.0,11.204,0.0,0.0,0.0,0.0,mike,0
23.0,4767.17948718,4628.71794872,4702.56410256,4402.56410256,4654.35897436,4128.71794872,4669.74358974,4809.74358974,4828.71794872,4711.28205128,4430.25641026,4613.33333333,4500.0,4455.38461538,1691.0,1663.0,11.212,0.0,0.0,0.0,0.0,mike,0
24.0,4768.71794872,4631.28205128,4702.05128205,4407.17948718,4643.07692308,4120.0,4666.15384615,4811.79487179,4835.8974359,4720.0,4441.02564103,4614.35897436,4505.12820513,4456.92307692,1691.0,1663.0,11.22,0.0,0.0,0.0,0.0,mike,0
25.0,4780.51282051,4632.30769231,4704.1025641,4412.30769231,4646.66666667,4130.25641026,4673.33333333,4816.41025641,4847.17948718,4716.92307692,4447.17948718,4617.43589744,4508.20512821,4462.56410256,1693.0,1663.0,11.228,0.0,0.0,0.0,0.0,mike,0
26.0,4783.58974359,4624.1025641,4702.56410256,4406.15384615,4648.71794872,4127.17948718,4671.28205128,4817.94871795,4840.0,4716.41025641,4442.56410256,4613.33333333,4496.41025641,4458.97435897,1694.0,1663.0,11.236,0.0,0.0,0.0,0.0,mike,0
27.0,4774.87179487,4612.82051282,4691.28205128,4394.35897436,4642.05128205,4106.66666667,4651.79487179,4804.1025641,4822.05128205,4711.28205128,4428.20512821,4600.0,4473.84615385,4444.61538462,1696.0,1662.0,11.243,0.0,0.0,0.0,0.0,mike,0
28.0,4775.38461538,4616.41025641,4690.76923077,4394.35897436,4643.58974359,4110.76923077,4652.30769231,4797.43589744,4820.0,4703.58974359,4427.17948718,4597.43589744,4472.30769231,4440.0,1695.0,1662.0,11.251,0.0,0.0,0.0,0.0,mike,0
29.0,4787.17948718,4628.20512821,4703.58974359,4407.69230769,4653.84615385,4133.33333333,4671.79487179,4807.17948718,4831.79487179,4708.71794872,4440.51282051,4607.17948718,4488.20512821,4449.23076923,1697.0,1664.0,11.258,0.0,0.0,0.0,0.0,mike,0
30.0,4788.20512821,4623.07692308,4700.51282051,4409.23076923,4645.12820513,4127.69230769,4667.69230769,4805.64102564,4822.05128205,4704.1025641,4437.94871795,4605.12820513,4478.46153846,4445.64102564,1697.0,1662.0,11.267,0.0,0.0,0.0,0.0,mike,0
31.0,4778.46153846,4611.79487179,4685.12820513,4397.94871795,4624.1025641,4109.23076923,4652.30769231,4790.25641026,4797.94871795,4683.58974359,4416.92307692,4587.17948718,4454.35897436,4427.69230769,1697.0,1664.0,11.275,0.0,0.0,0.0,0.0,mike,0
32.0,4782.05128205,4614.87179487,4686.15384615,4399.48717949,4636.41025641,4115.38461538,4656.41025641,4790.76923077,4796.41025641,4684.1025641,4411.79487179,4581.53846154,4452.30769231,4425.64102564,1699.0,1663.0,11.282,0.0,0.0,0.0,0.0,mike,0
33.0,4797.43589744,4619.48717949,4701.53846154,4412.30769231,4658.46153846,4124.1025641,4663.07692308,4804.61538462,4812.30769231,4697.94871795,4426.15384615,4595.38461538,4463.58974359,4440.0,1698.0,1663.0,11.29,0.0,0.0,0.0,0.0,mike,0
34.0,4801.53846154,4618.46153846,4704.61538462,4413.33333333,4640.51282051,4111.79487179,4654.35897436,4808.71794872,4813.84615385,4693.84615385,4431.28205128,4604.61538462,4465.64102564,4444.61538462,1699.0,1662.0,11.298,0.0,0.0,0.0,0.0,mike,0
35.0,4796.41025641,4618.97435897,4694.87179487,4410.25641026,4625.64102564,4104.1025641,4653.33333333,4806.15384615,4808.20512821,4692.82051282,4428.20512821,4598.97435897,4463.58974359,4438.46153846,1699.0,1662.0,11.306,0.0,0.0,0.0,0.0,mike,0
36.0,4796.92307692,4621.02564103,4690.25641026,4412.82051282,4646.66666667,4120.0,4664.61538462,4807.69230769,4812.82051282,4708.71794872,4433.33333333,4596.41025641,4467.69230769,4437.94871795,1699.0,1662.0,11.314,0.0,0.0,0.0,0.0,mike,0
37.0,4800.0,4622.05128205,4693.84615385,4412.82051282,4650.76923077,4131.28205128,4669.74358974,4812.30769231,4817.43589744,4717.43589744,4443.58974359,4604.1025641,4474.87179487,4445.64102564,1698.0,1662.0,11.322,0.0,0.0,0.0,0.0,mike,0
38.0,4796.92307692,4618.97435897,4693.84615385,4410.76923077,4634.87179487,4121.53846154,4662.56410256,4811.79487179,4815.8974359,4712.30769231,4443.58974359,4604.61538462,4475.8974359,4444.61538462,1699.0,1662.0,11.328,0.0,0.0,0.0,0.0,mike,0
39.0,4799.48717949,4614.35897436,4691.79487179,4409.74358974,4644.61538462,4116.41025641,4661.53846154,4809.23076923,4815.38461538,4715.38461538,4441.02564103,4601.53846154,4472.30769231,4441.02564103,1697.0,1661.0,11.337,0.0,0.0,0.0,0.0,mike,0
40.0,4812.30769231,4624.61538462,4701.53846154,4415.38461538,4663.07692308,4132.30769231,4675.38461538,4814.35897436,4816.92307692,4729.74358974,4454.87179487,4613.33333333,4482.56410256,4451.79487179,1697.0,1662.0,11.345,0.0,0.0,0.0,0.0,mike,0
41.0,4820.0,4633.84615385,4707.17948718,4420.51282051,4653.84615385,4139.48717949,4681.53846154,4816.92307692,4817.43589744,4727.69230769,4464.61538462,4620.0,4490.25641026,4461.53846154,1696.0,1661.0,11.353,0.0,0.0,0.0,0.0,mike,0
42.0,4813.33333333,4623.07692308,4695.38461538,4414.87179487,4636.41025641,4122.56410256,4668.20512821,4813.84615385,4810.76923077,4715.38461538,4453.33333333,4606.66666667,4480.0,4450.25641026,1695.0,1661.0,11.36,0.0,0.0,0.0,0.0,mike,0
43.0,4808.71794872,4614.87179487,4685.64102564,4407.17948718,4632.30769231,4111.28205128,4652.30769231,4806.66666667,4801.02564103,4713.84615385,4443.07692308,4597.94871795,4472.30769231,4439.48717949,1695.0,1661.0,11.369,0.0,0.0,0.0,0.0,mike,0
44.0,4818.46153846,4626.15384615,4692.30769231,4410.25641026,4638.97435897,4121.53846154,4654.35897436,4802.05128205,4795.8974359,4718.97435897,4450.76923077,4600.0,4474.87179487,4448.71794872,1694.0,1661.0,11.377,0.0,0.0,0.0,0.0,mike,0
45.0,4830.25641026,4632.82051282,4701.53846154,4414.35897436,4642.05128205,4126.66666667,4665.12820513,4809.74358974,4798.46153846,4720.0,4461.02564103,4605.12820513,4485.12820513,4460.51282051,1694.0,1661.0,11.383,0.0,0.0,0.0,0.0,mike,0
46.0,4833.84615385,4629.23076923,4703.07692308,4412.82051282,4640.0,4119.48717949,4665.64102564,4812.82051282,4800.51282051,4718.97435897,4461.53846154,4608.20512821,4490.76923077,4461.02564103,1693.0,1662.0,11.391,0.0,0.0,0.0,0.0,mike,0
47.0,4829.74358974,4630.25641026,4702.05128205,4412.82051282,4641.02564103,4115.38461538,4657.94871795,4800.51282051,4798.97435897,4720.0,4456.41025641,4605.12820513,4481.02564103,4456.92307692,1693.0,1662.0,11.4,0.0,0.0,0.0,0.0,mike,0
48.0,4826.66666667,4632.30769231,4702.05128205,4414.87179487,4647.69230769,4116.41025641,4657.94871795,4795.8974359,4795.38461538,4720.51282051,4452.82051282,4603.58974359,4477.43589744,4455.38461538,1693.0,1662.0,11.408,0.0,0.0,0.0,0.0,mike,0
49.0,4835.38461538,4631.28205128,4703.58974359,4416.41025641,4655.8974359,4125.64102564,4670.25641026,4805.12820513,4794.87179487,4721.53846154,4456.92307692,4607.17948718,4488.20512821,4458.97435897,1693.0,1661.0,11.416,0.0,0.0,0.0,0.0,mike,0
50.0,4842.56410256,4632.30769231,4704.61538462,4416.41025641,4661.02564103,4137.43589744,4677.43589744,4806.15384615,4795.8974359,4719.48717949,4460.51282051,4608.20512821,4486.15384615,4456.92307692,1693.0,1661.0,11.423,0.0,0.0,0.0,0.0,mike,0
51.0,4835.38461538,4632.30769231,4703.07692308,4415.8974359,4652.82051282,4131.79487179,4671.28205128,4800.0,4789.23076923,4716.41025641,4454.87179487,4602.05128205,4474.35897436,4446.66666667,1693.0,1661.0,11.431,0.0,0.0,0.0,0.0,mike,0
52.0,4826.66666667,4623.07692308,4694.35897436,4411.79487179,4636.92307692,4114.87179487,4660.51282051,4796.41025641,4778.46153846,4717.43589744,4445.12820513,4592.30769231,4470.76923077,4434.35897436,1692.0,1660.0,11.438,0.0,0.0,0.0,0.0,mike,0
53.0,4825.12820513,4612.30769231,4686.66666667,4404.61538462,4635.8974359,4113.33333333,4659.48717949,4792.82051282,4776.92307692,4716.41025641,4438.46153846,4587.69230769,4467.17948718,4431.79487179,1692.0,1661.0,11.447,0.0,0.0,0.0,0.0,mike,0
54.0,4832.82051282,4621.02564103,4694.87179487,4407.69230769,4644.1025641,4126.15384615,4670.76923077,4803.07692308,4789.74358974,4721.02564103,4448.71794872,4595.8974359,4470.25641026,4441.53846154,1694.0,1661.0,11.455,0.0,0.0,0.0,0.0,mike,0
55.0,4847.17948718,4638.46153846,4706.15384615,4418.46153846,4648.71794872,4129.23076923,4677.43589744,4817.43589744,4800.51282051,4733.84615385,4465.64102564,4608.71794872,4484.61538462,4450.76923077,1693.0,1661.0,11.462,0.0,0.0,0.0,0.0,mike,0
56.0,4841.53846154,4629.23076923,4695.8974359,4411.79487179,4649.74358974,4118.46153846,4664.61538462,4806.15384615,4790.76923077,4733.33333333,4447.69230769,4601.53846154,4482.56410256,4445.12820513,1695.0,1662.0,11.47,0.0,0.0,0.0,0.0,mike,0
57.0,4823.07692308,4610.25641026,4680.51282051,4397.43589744,4651.28205128,4111.79487179,4654.35897436,4788.71794872,4776.41025641,4719.48717949,4411.28205128,4587.69230769,4474.35897436,4433.33333333,1695.0,1661.0,11.478,0.0,0.0,0.0,0.0,mike,0
58.0,4834.35897436,4620.0,4687.69230769,4406.15384615,4650.25641026,4119.48717949,4664.61538462,4796.92307692,4782.56410256,4720.51282051,4407.69230769,4593.84615385,4485.12820513,4444.61538462,1695.0,1662.0,11.486,0.0,0.0,0.0,0.0,mike,0
59.0,4845.64102564,4629.23076923,4694.35897436,4414.35897436,4639.48717949,4118.46153846,4670.25641026,4803.07692308,4789.74358974,4732.82051282,4416.92307692,4604.61538462,4495.8974359,4455.8974359,1695.0,1663.0,11.494,0.0,0.0,0.0,0.0,mike,0
60.0,4836.41025641,4616.41025641,4687.17948718,4405.12820513,4638.46153846,4109.23076923,4662.05128205,4795.38461538,4782.56410256,4733.84615385,4412.30769231,4601.02564103,4492.30769231,4447.17948718,1695.0,1664.0,11.502,0.0,0.0,0.0,0.0,mike,0
61.0,4836.92307692,4614.35897436,4688.20512821,4404.61538462,4645.12820513,4113.33333333,4662.05128205,4799.48717949,4778.97435897,4731.79487179,4418.97435897,4596.41025641,4489.23076923,4446.15384615,1695.0,1663.0,11.509,0.0,0.0,0.0,0.0,mike,0
